#	TAS54D	20.4	T IR	T Sens	Mag	Hz	Alt	Azi	Lat	Lon	SL	BAT
112	2025:4:29	2:9:14	-14.65	6.09	21.27	0.45	50	157.00	49.301117	4.970983	181	3.91
113	2025:4:29	2:9:19	-14.93	6.07	21.28	0.44	50	180.00	49.301117	4.970983	181	3.90
114	2025:4:29	2:9:23	-14.83	6.07	21.28	0.44	50	202.00	49.301117	4.970983	181	3.90
115	2025:4:29	2:9:28	-15.21	6.05	21.29	0.44	50	225.00	49.301117	4.970983	181	3.90
116	2025:4:29	2:9:32	-14.93	6.07	21.31	0.43	50	247.00	49.301117	4.970983	181	3.90
117	2025:4:29	2:9:37	-15.07	6.03	21.31	0.43	50	270.00	49.301117	4.970983	181	3.90
118	2025:4:29	2:9:41	-15.11	6.01	21.3	0.44	50	292.00	49.301117	4.970983	181	3.91
119	2025:4:29	2:9:46	-15.07	6.01	21.31	0.43	50	315.00	49.301117	4.970983	181	3.90
120	2025:4:29	2:9:51	-15.11	6.01	21.31	0.43	50	337.00	49.301117	4.970983	181	3.91
121	2025:4:29	2:9:58	-16.55	5.95	21.39	0.4	60	0.00	49.301117	4.970983	181	3.90
122	2025:4:29	2:10:5	-15.95	5.93	21.33	0.43	60	30.00	49.301117	4.970983	181	3.90
123	2025:4:29	2:10:12	-16.23	5.93	21.24	0.46	60	60.00	49.301117	4.970983	181	3.91
124	2025:4:29	2:10:18	-15.71	5.93	21.28	0.44	60	90.00	49.301117	4.970983	181	3.90
125	2025:4:29	2:10:26	-15.63	5.89	21.35	0.42	60	120.00	49.301117	4.970983	181	3.90
126	2025:4:29	2:10:33	-15.89	5.87	21.39	0.4	60	150.00	49.301117	4.970983	181	3.90
127	2025:4:29	2:10:38	-15.85	5.83	21.39	0.4	60	180.00	49.301117	4.970983	181	3.90
128	2025:4:29	2:10:43	-15.81	5.83	21.33	0.42	60	210.00	49.301117	4.970983	181	3.90
129	2025:4:29	2:10:48	-15.75	5.81	21.43	0.39	60	240.00	49.301117	4.970983	181	3.90
130	2025:4:29	2:10:53	-15.81	5.83	21.44	0.38	60	270.00	49.301117	4.970983	181	3.90
131	2025:4:29	2:10:58	-15.99	5.81	21.43	0.39	60	300.00	49.301117	4.970983	181	3.90
132	2025:4:29	2:11:3	-15.71	5.79	21.42	0.39	60	330.00	49.301117	4.970983	181	3.90
133	2025:4:29	2:11:11	-16.83	5.79	21.5	0.36	70	0.00	49.301117	4.970983	181	3.90
134	2025:4:29	2:11:19	-16.89	5.75	21.46	0.38	70	45.00	49.301117	4.970983	181	3.90
135	2025:4:29	2:11:27	-16.93	5.71	21.45	0.38	70	90.00	49.301117	4.970983	181	3.90
136	2025:4:29	2:11:35	-16.83	5.71	21.47	0.37	70	135.00	49.301117	4.970983	181	3.90
137	2025:4:29	2:11:43	-16.83	5.67	21.47	0.37	70	180.00	49.301117	4.970983	181	3.90
138	2025:4:29	2:11:51	-17.03	5.69	21.49	0.37	70	225.00	49.301117	4.970983	181	3.90
139	2025:4:29	2:12:0	-16.83	5.63	21.52	0.36	70	270.00	49.301117	4.970983	181	3.89
140	2025:4:29	2:12:8	-16.59	5.61	21.5	0.36	70	315.00	49.301117	4.970983	181	3.89
141	2025:4:29	2:12:16	-17.21	5.61	21.56	0.34	80	0.00	49.301117	4.970983	181	3.90
142	2025:4:29	2:12:28	-17.03	5.57	21.54	0.35	80	90.00	49.301117	4.970983	181	3.89
143	2025:4:29	2:12:39	-17.11	5.55	21.54	0.35	80	180.00	49.301117	4.970983	181	3.90
144	2025:4:29	2:12:51	-16.89	5.53	21.56	0.34	80	270.00	49.301117	4.970983	181	3.89
145	2025:4:29	2:13:3	-17.07	5.49	21.58	0.34	90	0.00	49.301117	4.970983	181	3.89
